client_id,total_errors,total_successes
1154402,0,1
1154465,0,1
1154599,1,0
1154618,1,0
1154898,0,1
1155060,0,1
1155076,1,0
1155317,0,1
1155387,2,1
1155518,0,1
1155711,2,1
1156058,1,0
1156122,1,1
1156656,0,1
1157434,1,0
1157514,0,1
1158721,0,1
1159175,2,0
1159283,0,1
1159317,1,1
1159466,0,1
1159819,0,1
1159934,0,1
1159936,0,1
1159992,0,1
1160215,1,0
1160323,5,0
1160897,0,1
1161091,0,1
1161189,0,1
1161478,1,1
1162520,2,0
1162535,0,1
1162541,0,1
1162773,4,0
1162812,0,1
1162915,0,1
1163229,0,1
1163409,0,1
1163626,0,1
1163653,0,1
1163998,1,0
1164001,0,1
1164010,0,1
1164659,2,1
1164920,1,0
1165290,0,1
1165414,0,1
1165580,1,1
1165700,2,0
1165994,1,0
1166023,2,1
1166221,1,0
1166575,1,0
1166624,0,1
1166874,0,1
1167003,0,1
1167117,1,0
1167212,1,0
1167461,1,1
1167772,2,0
1168072,1,0
1168106,0,1
1168317,0,1
1168373,2,1
1168552,1,0
1168766,1,0
1169083,1,0
1169134,0,1
1169144,0,1
1169178,2,0
1169304,0,1
1169482,1,0
1169522,0,1
1169570,1,0
1169747,0,1
1169957,0,1
1170092,1,0
1170325,0,1
1170647,0,1
1170730,0,1
1170750,4,0
1170810,0,1
1170854,0,1
1170899,1,1
1170944,1,0
1171024,1,0
1171272,0,1
1171432,0,1
1171635,1,0
1171656,2,0
1171953,0,1
1172107,0,1
1172182,2,0
1172341,1,0
1172623,0,1
1172841,2,1
1172876,2,0
1173016,0,1
1173197,1,0
1173301,0,1
1173753,0,1
1173759,0,1
1174056,0,1
1174070,0,1
1174414,0,1
1174611,0,1
1174625,0,1
1175216,1,1
1175592,0,1
1175845,2,0
1175926,1,0
1175946,0,1
1175984,1,0
1176076,1,0
1176152,0,1
1176370,0,1
1176543,0,1
1176709,0,1
1176732,1,1
1177211,2,0
1177271,1,0
1177276,1,1
1177458,1,1
1177463,1,0
1177682,0,1
1178151,0,1
1178443,1,0
1178931,0,1
1179809,1,1
1179872,0,1
1179943,1,0
1180047,1,1
1180386,0,1
1180544,0,1
1180546,0,1
1180583,1,1
1180758,2,1
1180831,2,0
1180860,2,1
1180888,1,0
1181373,1,1
1181698,1,0
1181777,1,1
1182043,0,1
1182258,0,1
1182939,0,1
1183486,0,1
1183489,2,0
1183539,0,1
1183663,1,0
1183736,1,0
1184633,0,1
1184798,2,1
1184813,0,1
1184945,0,1
1185263,1,0
1185501,1,1
1185634,1,0
1185719,3,0
1185791,0,1
1185864,1,1
1186083,0,1
1186194,0,1
1186200,0,1
1186305,1,0
1186455,0,1
1186556,2,0
1186561,2,1
1186608,0,1
1186716,0,1
1186733,1,0
1186859,0,1
1187132,1,0
1187270,0,1
1187711,1,1
1187904,1,1
1187978,0,1
1188075,0,1
1188165,0,1
1188370,0,1
1189368,0,1
1189627,0,1
1189860,0,1
1189894,0,1
1189950,0,1
1189980,1,1
1190062,0,1
1190149,0,1
1190394,0,1
1190476,4,1
1190550,1,0
1190746,1,1
1190820,1,0
1191060,3,0
1191527,0,1
1191690,1,0
1192082,1,1
1192189,0,1
1192222,0,1
1192384,2,0
1192394,0,1
1192407,0,1
1192577,3,1
1192815,2,1
1193217,1,0
1193757,0,1
1193812,2,1
1194237,0,1
1194245,0,1
1194302,1,0
1194386,1,0
1194408,1,0
1194530,1,0
1194823,0,1
1194972,1,0
1195067,1,1
1195531,0,1
1195541,2,1
1195631,0,1
1196136,1,0
1196376,1,1
1196787,1,0
1196788,0,1
1197201,0,1
1197325,1,0
1197861,1,0
1197953,1,0
1198214,0,1
1198324,11,1
1198613,1,1
1198732,1,0
1198944,2,1
1199036,0,1
1199169,0,1
1200050,3,0
1200071,2,0
1200154,0,1
1200201,2,0
1200235,0,1
1200335,1,1
1200577,0,1
1200684,0,1
1200760,0,1
1200956,2,1
1201077,1,0
1201286,0,1
1201290,2,1
1201552,0,1
1201610,0,1
1201969,1,1
1202106,1,0
1202226,1,1
1202619,0,1
1202622,0,1
1202704,0,1
1203260,0,1
1203363,0,1
1203863,1,0
1203864,1,0
1203974,1,0
1204030,1,0
1204166,1,0
1204446,1,1
1204699,0,1
1204758,1,0
1204853,0,1
1205471,1,0
1205921,1,0
1206120,0,1
1206378,1,0
1206454,0,1
1206558,1,0
1206850,1,0
1207715,0,1
1208160,0,1
1208281,1,1
1208507,1,0
1208645,1,0
1208793,0,1
1208837,3,0
1208839,0,1
1208860,1,0
1209140,0,1
1209146,0,1
1209214,0,1
1209381,1,0
1209410,1,0
1209838,0,1
1210125,0,1
1210197,0,1
1210487,0,1
1210533,0,1
1210675,0,1
1210804,2,0
1211032,0,1
1211285,1,0
1211589,0,1
1211689,1,1
1212666,0,1
1212721,0,1
1212758,1,0
1212878,1,1
1213117,0,1
1213377,1,0
1213524,1,0
1213731,1,0
1213795,0,1
1213845,0,1
1213849,0,1
1213963,1,0
1214272,1,0
1214668,0,1
1214906,1,0
1215090,0,1
1215401,2,0
1215944,0,1
1216598,1,0
1216772,0,1
1216815,1,0
1217231,1,1
1218366,1,0
1218661,1,0
1218796,1,0
1218887,0,1
1220246,2,1
1220365,1,1
1220588,0,1
1220589,1,1
1220970,2,0
1221160,0,1
1221189,0,1
1221586,0,1
1221736,0,1
1221796,1,1
1221967,0,1
1222028,0,1
1222354,1,1
1222857,1,0
1222944,0,1
1223307,1,0
1223405,0,1
1223703,1,0
1223855,0,1
1224405,0,1
1224493,0,1
1225131,1,0
1225488,0,1
1225544,0,1
1225744,0,1
1225958,2,0
1227035,1,0
1227135,0,1
1227228,2,1
1227277,0,1
1227517,4,0
1227534,1,1
1228088,0,1
1228147,3,0
1228292,0,1
1228484,1,0
1228761,1,0
1228762,0,1
1228930,1,1
1228964,0,1
1229050,1,0
1229236,1,1
1229361,1,1
1229545,1,0
1229722,1,1
1229757,0,1
1229810,0,1
1229841,0,1
1229899,0,1
1230061,1,0
1230277,0,1
1230361,0,1
1230381,0,1
1230484,1,0
1230589,0,1
1230632,2,1
1230774,0,1
1230812,0,1
1230904,1,0
1231025,0,1
1231045,0,1
1231274,1,1
1231368,1,0
1231418,3,0
1231545,0,1
1232197,0,1
1232223,5,0
1232453,0,1
1232485,2,1
1232535,0,1
1232706,1,0
1232744,2,1
1232986,0,1
1233171,1,1
1234323,1,0
1234545,0,1
1234625,3,0
1234723,0,1
1234786,0,1
1234849,1,0
1235280,1,1
1235312,0,1
1235732,2,0
1235798,1,0
1235981,0,1
1236099,0,1
1236186,0,1
1236236,0,1
1236333,1,0
1236371,0,1
1236753,0,1
1237163,0,1
1237798,2,0
1237949,1,1
1238090,0,2
1238291,0,1
1238919,0,1
1238954,1,1
1239693,0,1
1239722,5,1
1239818,1,0
1240190,0,1
1240217,2,0
1240218,0,1
1240365,0,1
1240556,0,1
1240744,0,1
1240899,0,1
1240983,0,1
1241105,1,0
1241419,0,1
1241532,3,0
1241733,0,1
1241841,1,0
1241944,3,0
1242238,1,0
1242301,1,0
1242892,1,0
1242903,0,1
1243066,1,0
1243109,1,1
1243160,0,1
1243211,1,0
1243364,1,0
1243518,0,1
1244241,0,1
1244379,0,1
1244412,1,0
1244717,0,1
1244969,1,0
1244995,0,1
1245225,0,1
1245483,2,0
1245517,0,1
1245694,1,0
1245725,0,1
1245728,0,1
1245799,0,1
1245960,1,1
1246287,0,1
1246293,2,0
1246546,0,1
1246588,4,1
1246796,0,1
1246799,1,0
1246990,0,1
1246991,0,1
1247219,0,1
1247526,1,0
1247788,1,0
1247801,0,1
1247961,0,1
1248713,1,0
1248963,3,0
1249423,1,0
1249453,3,0
1250058,0,1
1250068,0,1
1250258,0,1
1250445,0,1
1250804,0,1
1250886,1,0
1251242,0,1
1251529,2,0
1251676,0,1
1251756,0,1
1251798,2,1
1251918,1,0
1252784,1,0
1252827,0,1
1253084,1,0
1253088,0,1
1253347,2,1
1253453,2,1
1253454,1,1
1253720,0,1
1253755,0,1
1253886,2,0
1253941,2,0
1253974,2,0
1254086,1,1
1254213,0,1
1255014,1,1
1255080,0,1
1255355,0,1
1255433,1,0
1255626,0,1
1255754,0,1
1255996,0,1
1256390,0,1
1256425,0,1
1256690,0,1
1256732,0,1
1256759,0,1
1256808,0,1
1257039,1,1
1257351,0,1
1257529,1,0
1257755,0,1
1257929,1,0
1258201,1,1
1258356,0,1
1258779,0,1
1259336,0,1
1259337,1,1
1259407,3,1
1259453,1,0
1259481,0,1
1260052,1,1
1260122,1,0
1260143,0,1
1260287,1,0
1260511,1,1
1260635,0,1
1260653,0,1
1260686,1,0
1260749,0,1
1260955,0,1
1261198,0,1
1261353,0,1
1261852,0,1
1262018,0,1
1262019,0,1
1262208,0,1
1262252,0,1
1262277,3,1
1262291,1,1
1262295,0,1
1262832,1,0
1263238,1,0
1263417,0,1
1263455,0,1
1263597,0,1
1263631,2,1
1263756,0,1
1263817,0,1
1263818,1,1
1264037,0,1
1264053,0,1
1264091,1,1
1264168,1,1
1264275,2,1
1264342,1,1
1264481,2,1
1264596,0,1
1264732,1,1
1264749,1,0
1265020,1,0
1265178,0,1
1265437,1,0
1265496,0,1
1266016,1,0
1266717,0,1
1266720,1,0
1266731,0,1
1267351,2,0
1267481,1,1
1268270,0,1
1269483,0,1
1270030,0,1
1270300,1,0
1270799,1,1
1271013,0,1
1271564,1,0
1271612,0,1
1271683,0,1
1271716,0,1
1271836,2,0
1271991,1,0
1272103,0,1
1272121,1,0
1272344,1,1
1272556,1,0
1272601,0,1
1272986,0,1
1273146,0,1
1273208,0,1
1273425,1,0
1273901,0,1
1273976,0,1
1274084,1,0
1274145,1,0
1274170,0,1
1274278,1,0
1274396,1,1
1274411,1,0
1274430,0,1
1274510,1,0
1274569,4,1
1275302,1,1
1275397,0,1
1275644,1,0
1275733,0,1
1275765,2,1
1276083,1,0
1276349,1,0
1276788,0,1
1276796,1,0
1277300,2,1
1277444,0,1
1277471,0,1
1277746,1,0
1277925,2,1
1278172,1,0
1278477,2,0
1278548,0,1
1278603,2,2
1278647,2,1
1278845,0,1
1279165,2,1
1279440,4,0
1279876,0,1
1280193,0,1
1280370,0,1
1280540,0,1
1280572,1,0
1280922,0,1
1280941,0,1
1281085,0,1
1281539,1,0
1282142,1,0
1282734,0,1
1282992,2,1
1283025,0,1
1283117,0,1
1283142,1,1
1283413,0,1
1283431,1,1
1283432,1,0
1283616,0,1
1283778,2,1
1284080,0,1
1284954,0,1
1284972,0,1
1285361,0,1
1285452,1,0
1285998,1,0
1286205,1,0
1286334,2,0
1286454,1,1
1286768,0,1
1286856,0,1
1286866,0,1
1286936,1,0
1286989,0,1
1287060,2,0
1287116,1,0
1287144,1,0
1287238,0,1
1287510,3,0
1287625,0,1
1287719,1,0
1287799,1,0
1288151,1,0
1288323,0,1
1288685,0,1
1288843,1,1
1289046,0,1
1289168,0,1
1289169,0,1
1289178,2,1
1289497,1,0
1289596,1,1
1289831,1,1
1290147,0,1
1290560,0,1
1290643,1,0
1290934,0,1
1290963,0,1
1291022,2,1
1291265,1,0
1291447,1,1
1291505,0,1
1291606,0,1
1291616,2,0
1291720,1,0
1291867,0,1
1292592,0,1
1292630,0,1
1292757,0,1
1292764,0,1
1292962,1,1
1292985,1,0
1293391,0,1
1293525,0,1
1293634,0,1
1293951,1,0
1294070,1,0
1294075,0,1
1294370,1,0
1294488,1,0
1294767,0,1
1295824,2,1
1296034,1,0
1296790,1,0
1296828,1,1
1296904,0,1
1297190,0,1
1297334,0,1
1297355,3,1
1297993,0,1
1298248,0,1
1298301,0,1
1298895,1,0
1298961,1,0
1299036,0,1
1299348,1,0
1299508,3,1
1299623,0,1
1299715,0,1
1300037,0,1
1300224,0,1
1300406,2,1
1300694,0,1
1300849,0,1
1300925,1,0
1301085,0,1
1302101,0,1
1302526,0,1
1302582,1,0
1302897,0,1
1302975,1,0
1303067,0,1
1303379,0,1
1303664,0,1
1304236,0,1
1304240,1,0
1304282,0,1
1304455,1,1
1304604,1,0
1304706,1,0
1304790,0,1
1304890,0,1
1304930,1,0
1305058,1,0
1305140,0,1
1305266,0,1
1305341,4,0
1305348,1,1
1305393,1,0
1305869,1,0
1305890,0,1
1305958,1,0
1306148,1,1
1306313,1,0
1306678,1,0
1306943,2,0
1308214,0,1
1308328,0,1
1308781,2,1
1308902,0,1
1309199,1,1
1309292,1,0
1309369,0,1
1309444,1,0
1309722,1,0
1309732,1,0
1310333,2,1
1310440,0,1
1310756,1,0
1310893,1,0
1310980,0,1
1311021,1,1
1311258,0,1
1311377,1,0
1311685,0,1
1311867,0,1
1311900,1,1
1311965,1,0
1311966,1,0
1312175,1,1
1312336,1,0
1312532,0,1
1313090,0,1
1313182,0,1
1313437,2,0
1313545,5,1
1313690,0,1
1314260,1,0
1314483,1,0
1314809,0,1
1315310,0,1
1315678,2,0
1316243,1,1
1316298,0,1
1316402,0,1
1316517,0,1
1316540,2,0
1316640,0,1
1317433,1,0
1317607,0,1
1318165,0,1
1318472,1,0
1318803,0,1
1318873,2,0
1318882,2,0
1318988,0,1
1319026,0,1
1319161,1,0
1319306,0,1
1319308,0,1
1319661,1,0
1320032,1,1
1320408,1,0
1320603,0,1
1320616,0,1
1320681,0,1
1321246,1,1
1321300,0,1
1321480,1,1
1321543,1,0
1322248,0,1
1322426,0,1
1322669,0,1
1323067,0,1
1323239,1,0
1323256,0,1
1323343,1,1
1323464,1,0
1323479,1,0
1323678,0,1
1323964,1,1
1324004,1,1
1324064,0,1
1324191,0,1
1324286,0,1
1324554,0,1
1324640,1,1
1324690,1,0
1324779,1,0
1324846,0,1
1324886,1,0
1324994,0,1
1325147,2,0
1325365,1,0
1325390,1,0
1325445,1,1
1325599,1,0
1325678,1,1
1325996,1,1
1326292,0,1
1326392,0,1
1326458,1,0
1326864,0,1
1327174,0,1
1327508,1,1
1327847,0,1
1327943,0,1
1327977,3,1
1328022,1,0
1328085,1,1
1328295,1,0
1328700,0,1
1328910,1,0
1329020,0,1
1329194,1,0
1329252,2,0
1329260,1,1
1329282,0,1
1329357,1,0
1329405,1,0
1329482,1,0
1329591,2,1
1329649,1,0
1330036,0,1
1330281,1,1
1330386,0,1
1330590,0,1
1330615,0,1
1330837,2,0
1331081,0,1
1331131,1,1
1331385,2,0
1331950,0,1
1331961,1,1
1331970,0,1
1332145,1,0
1332173,0,1
1332220,1,1
1332349,0,1
1332399,2,0
1332470,0,1
1332497,1,0
1332575,1,0
1332642,0,1
1333273,0,1
1333457,2,1
1333586,1,1
1333739,1,1
1333964,0,1
1334018,1,0
1334108,0,1
1334342,1,1
1334353,0,1
1334820,0,1
1334827,2,0
1335040,0,1
1335100,0,1
1335216,0,1
1335481,0,1
1335720,0,1
1336169,0,1
1336336,1,0
1336538,0,1
1336819,0,1
1337561,0,1
1337604,1,1
1337856,0,1
1337947,1,1
1338171,1,0
1338332,0,1
1338488,1,1
1338762,2,0
1338778,4,1
1338852,0,1
1339225,0,1
1339403,1,0
1339409,0,1
1339532,0,1
1339768,4,0
1339878,2,0
1339881,0,1
1339950,1,1
1340255,0,1
1340260,0,1
1340512,0,1
1340865,4,0
1340954,1,0
1341077,1,0
1341423,0,1
1341459,2,1
1341484,0,1
1341612,0,1
1341681,0,1
1341853,6,0
1342060,0,1
1342161,0,1
1342582,1,0
1342790,3,0
1343618,1,0
1343908,1,1
1344028,0,1
1344152,0,1
1344243,0,1
1344421,0,1
1344512,0,1
1344819,0,2
1344982,0,1
1345292,0,1
1345360,0,1
1345390,1,0
1345392,1,0
1345582,2,0
1345805,1,0
1345895,1,1
1346168,0,1
1346171,2,0
1346422,0,1
1346649,0,1
1346732,0,1
1346743,1,1
1346750,1,0
1346780,1,0
1346799,2,0
1346930,1,0
1347359,1,0
1347409,0,1
1347489,1,1
1347682,1,3
1348365,1,1
1348378,1,1
1348442,1,0
1348668,1,0
1348858,0,1
1348936,1,1
1349053,2,1
1349235,0,1
1349728,1,0
1349782,0,1
1349890,2,1
1350115,0,1
1350140,1,1
1350186,0,1
1350314,0,1
1350603,0,1
1350692,1,1
1350724,1,0
1350783,1,1
1351100,0,1
1351132,1,1
1351211,1,0
1351234,0,1
1351522,0,1
1351566,0,1
1351826,0,1
1352216,1,1
1352718,1,1
1352969,1,0
1353393,1,0
1353432,0,1
1353605,0,1
1353690,0,1
1353909,1,0
1353950,0,1
1353984,1,0
1354259,1,0
1354401,0,1
1354458,1,1
1354520,2,0
1354681,1,1
1354915,2,0
1354950,2,0
1354988,0,1
1355532,0,1
1356002,2,0
1356057,2,1
1356288,0,1
1356678,0,1
1357044,0,1
1357178,0,1
1357262,2,1
1357384,1,0
1357936,2,0
1357942,0,1
1357971,0,1
1358392,1,0
1358400,3,1
1358693,1,0
1359640,1,0
1359733,0,1
1360394,1,0
1360544,0,1
1360607,0,1
1360924,1,0
1361156,3,0
1361650,0,1
1362185,2,0
1362308,0,1
1362382,0,1
1363007,1,0
1363220,0,1
1363526,0,1
1363528,0,1
1363737,1,1
1363757,1,0
1363990,1,0
1364178,0,1
1364356,0,1
1364549,0,1
1364580,0,1
1364740,1,0
1364907,0,1
1364913,2,1
1365430,0,1
1365497,0,1
1365548,0,1
1365573,1,0
1365804,1,0
1366265,1,1
1366281,1,1
1366366,1,1
1366802,0,1
1366806,0,1
1367035,0,1
1367110,2,0
1367125,2,0
1367239,1,0
1367436,1,0
1367442,1,0
1367704,2,0
1368232,0,1
1368741,1,0
1368796,1,0
1368967,1,0
1369223,0,1
1369270,1,0
1370785,0,1
1371162,0,1
1371185,0,1
1371434,0,1
1371807,0,1
1371895,0,2
1371969,0,1
1372009,0,1
1372908,2,1
1373403,0,1
1373405,1,1
1373659,0,1
1374023,0,1
1374037,0,1
1374192,1,0
1374251,0,1
1374292,2,1
1374352,4,1
1375262,1,1
1375516,1,0
1375567,0,1
1375628,0,1
1375726,1,0
1376404,0,1
1376476,1,0
1377017,1,1
1377639,0,1
1377697,3,1
1377934,2,1
1377937,3,1
1378016,0,1
1378028,2,0
1378044,0,1
1378058,0,1
1378191,1,0
1378200,2,0
1379081,1,1
1379217,1,0
1379581,0,1
1379815,0,1
1380296,1,0
1380423,0,1
1381043,1,1
1381230,0,1
1381379,0,1
1381843,1,1
1382524,0,1
1382736,1,0
1382803,0,1
1383021,0,1
1383318,0,1
1383557,2,0
1383699,1,0
1384091,1,0
1384394,0,1
1384451,0,1
1384555,0,1
1384594,1,1
1384630,1,0
1384935,1,0
1384988,0,1
1385159,0,1
1385366,2,1
1385851,1,0
1385958,1,0
1386231,0,1
1386336,2,1
1386684,0,1
1386769,0,1
1386851,0,1
1387501,0,1
1387596,0,1
1387646,0,1
1388127,1,0
1388161,1,0
1388375,1,1
1388554,0,1
1388684,1,0
1388717,1,1
1389096,1,0
1389367,1,0
1389369,1,0
1389625,0,1
1390327,0,1
1390367,0,1
1390689,0,1
1390847,0,1
1391140,1,0
1391220,1,0
1391264,0,1
1391422,0,1
1391482,0,1
1391521,1,0
1391630,2,1
1392234,0,1
1392294,0,1
1392438,1,0
1392842,0,1
1393064,0,1
1393168,0,1
1393178,0,1
1393226,0,1
1393271,0,1
1393303,0,1
1393360,0,1
1393419,1,0
1393937,1,1
1394255,1,0
1394404,0,1
1394498,0,1
1395147,1,1
1395331,0,1
1395619,0,1
1396470,2,1
1396504,1,1
1396685,0,1
1396964,0,1
1397460,0,1
1397506,1,0
1397601,2,1
1397788,0,1
1397821,1,0
1397874,0,1
1398101,1,0
1398109,0,1
1398233,1,0
1398387,0,1
1398572,2,0
1398774,0,1
1398782,0,1
1399011,0,1
1399145,0,1
1399287,0,1
1399639,2,0
1399670,1,0
1399675,1,0
1399753,0,1
1400056,0,1
1400164,1,0
1400233,0,1
1401317,0,1
1401322,1,0
1401486,0,1
1401686,0,1
1401817,1,0
1402032,1,1
1402579,0,1
1402600,0,1
1402721,1,0
1402734,0,1
1402919,1,0
1403609,0,1
1403776,1,0
1403894,1,0
1404434,0,1
1404657,0,1
1404855,0,1
1404893,1,0
1405108,0,1
1405605,0,1
1405893,1,0
1406054,1,1
1406079,1,0
1406173,0,1
1406408,0,1
1406422,0,1
1406494,4,0
1406613,1,1
1406623,3,0
1406631,1,1
1406771,0,1
1406777,1,0
1407121,0,1
1407523,1,0
1407652,2,0
1408318,0,1
1408332,1,0
1409010,3,0
1409164,0,1
1409376,0,1
1410032,0,1
1410085,1,0
1410142,4,0
1410166,0,1
1410425,0,1
1410997,1,0
1411120,1,1
1411421,1,0
1411452,0,1
1411520,1,1
1411774,1,0
1411830,1,0
1412035,2,0
1412119,0,1
1412125,3,1
1412211,0,1
1412221,1,0
1412277,1,0
1412733,1,0
1412858,1,0
1413324,1,0
1413326,1,1
1413426,0,1
1413769,1,0
1414085,0,1
1414194,1,0
1414732,2,1
1414915,0,1
1414990,0,1
1415081,0,1
1415103,1,0
1415245,1,0
1415364,0,1
1416397,1,0
1416408,1,0
1416540,2,0
1416615,0,1
1416662,1,0
1416973,1,1
1417165,1,0
1417290,1,0
1417586,1,0
1417640,1,0
1417769,1,0
1417850,0,1
1418190,0,1
1418262,1,1
1418582,2,0
1418730,0,1
1418876,0,1
1419076,1,0
1419301,0,1
1419363,0,1
1419408,1,0
1419548,3,1
1419647,1,1
1420048,1,0
1420333,0,1
1420660,0,1
1420912,0,1
1421629,0,1
1421689,0,1
1421934,0,1
1421939,0,1
1422241,1,0
1423055,0,1
1423182,0,1
1423305,0,1
1423461,2,1
1423478,0,1
1423566,2,0
1423584,0,1
1423635,1,0
1423754,2,1
1423857,1,1
1424028,0,1
1424045,1,0
1424263,0,1
1424270,1,1
1424304,0,1
1424427,0,1
1424457,1,0
1424491,0,1
1424582,0,1
1424799,0,1
1425263,0,1
1425337,1,0
1425535,0,1
1425785,1,0
1425787,0,1
1425793,0,1
1425817,0,1
1425912,2,0
1427054,0,1
1427473,1,0
1427675,1,0
1427729,0,1
1428125,1,0
1428184,2,1
1428321,1,0
1428836,0,1
1429007,1,0
1429199,0,1
1429436,1,0
1429449,0,1
1429563,0,1
1429772,0,1
1429794,2,0
1430088,0,1
1430383,0,1
1430624,1,1
1430829,0,1
1430839,3,0
1431047,3,0
1431526,1,1
1431817,0,1
1432192,0,1
1432936,0,1
1432979,0,1
1433050,0,1
1433116,0,1
1433186,0,1
1433299,4,0
1433405,0,1
1433566,1,0
1433649,0,1
1433776,2,0
1433975,2,0
1434054,0,1
1434199,1,0
1434262,1,0
1434264,0,1
1434270,1,0
1434291,0,1
1434369,0,1
1434609,1,0
1434751,0,1
1435050,0,1
1435291,0,1
1435416,0,1
1435472,1,1
1435541,0,1
1435683,0,1
1435713,1,0
1435758,1,1
1435852,0,1
1436025,0,1
1436429,1,0
1436455,0,1
1436462,0,1
1436536,0,1
1436711,0,1
1436784,0,1
1436836,0,1
1436928,0,1
1437008,0,1
1437067,2,1
1437239,3,1
1437247,1,0
1437677,1,0
1437753,0,1
1437766,0,1
1438075,1,0
1438266,1,1
1438555,1,0
1438559,1,0
1438671,0,1
1439522,2,0
1439526,1,0
1439754,0,1
1439774,2,0
1440347,1,0
1440376,0,1
1440446,1,0
1440714,0,1
1441587,0,1
1441674,1,1
1441929,1,1
1442097,1,0
1442196,0,1
1442286,0,1
1442875,1,1
1442929,0,1
1443121,1,1
1443174,0,1
1443271,1,0
1443359,0,1
1443967,0,1
1444258,0,1
1444292,0,1
1444484,0,1
1444506,2,0
1444903,0,1
1444905,0,1
1445043,1,1
1445252,1,1
1445317,0,1
1445649,0,1
1445747,1,0
1445968,0,1
1445976,2,0
1445998,1,1
1446244,2,0
1446369,1,0
1446469,0,1
1446719,0,1
1447028,0,1
1447181,0,1
1447336,1,1
1447431,0,1
1447441,1,0
1447898,1,0
1448725,0,1
1449791,6,0
1449950,1,0
1450142,1,0
1450289,0,1
1450299,0,1
1450760,0,1
1450793,1,0
1451177,0,1
1451414,1,0
1452291,1,0
1452713,0,1
1453196,0,1
1453213,0,1
1453322,0,1
1453759,2,1
1453854,1,0
1453972,0,1
1454014,0,1
1454317,0,1
1454475,1,0
1454516,1,0
1454674,1,0
1454975,0,1
1455022,1,0
1455063,0,1
1455127,0,1
1455162,1,0
1455365,4,1
1455516,0,1
1455544,2,1
1455637,0,1
1455660,0,1
1455865,1,0
1456118,0,1
1456379,1,0
1456421,0,1
1456682,0,1
1457423,0,1
1457497,0,1
1458074,1,1
1458456,0,1
1458536,1,0
1458726,0,1
1459001,3,0
1459221,0,1
1459231,0,1
1459612,0,1
1459854,0,1
1460398,1,0
1460648,0,1
1460789,1,0
1460992,0,1
1461086,2,0
1461624,1,1
1461698,2,0
1461831,0,1
1461998,0,1
1462470,0,1
1462526,1,0
1462649,0,1
1462983,0,1
1463030,0,1
1463142,0,1
1463659,1,0
1463931,0,1
1464215,0,1
1464247,1,1
1464315,0,1
1464469,2,0
1464670,0,1
1465089,0,1
1465091,0,1
1465222,0,1
1465396,0,1
1465486,0,1
1465625,1,1
1465714,0,1
1465875,2,0
1466000,0,1
1466151,1,0
1466177,1,0
1466536,0,1
1466579,0,1
1466732,0,1
1466972,1,0
1467023,1,1
1467266,0,1
1467374,0,1
1467636,1,1
1468125,0,1
1468213,0,1
1468708,0,1
1468988,0,1
1469028,0,1
1469259,0,1
1469576,0,1
1470316,1,0
1470498,0,1
1470622,0,1
1470768,0,1
1471147,0,1
1471222,1,0
1471261,2,0
1472138,0,1
1472332,0,1
1472844,1,0
1472853,1,0
1472953,0,1
1473236,0,1
1473265,0,1
1473551,0,1
1473602,0,1
1474113,1,0
1474213,0,1
1474348,1,0
1474823,2,1
1475087,1,0
1475249,2,1
1475481,1,1
1475637,1,0
1475786,0,1
1476178,2,0
1476693,1,1
1476869,0,1
1476956,0,1
1477266,0,1
1477387,0,1
1477466,0,1
1477604,0,1
1478657,0,1
1478871,2,0
1478874,0,1
1479365,0,1
1479488,0,1
1479816,1,1
1480544,2,0
1480616,1,1
1480622,1,0
1481056,1,1
1481142,1,0
1481432,1,1
1482158,0,1
1482195,3,1
1482272,1,1
1482443,1,0
1482562,0,1
1482734,1,1
1482743,2,1
1483064,0,1
1483511,1,1
1483517,0,1
1483552,0,1
1483585,0,1
1483712,0,1
1484467,0,1
1484537,1,0
1484555,0,1
1484672,1,0
1484808,1,0
1485054,3,0
1485199,0,1
1485883,0,1
1486086,1,0
1486106,1,0
1486118,0,1
